Unique Key,Created Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,City,Borough,Latitude,Longitude
43699884,9/2/19 0:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10033,501 WEST  177 STREET,NEW YORK,MANHATTAN,40.84557416,-73.93282379
43700521,9/2/19 0:21,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11213,1224 STERLING PLACE,BROOKLYN,BROOKLYN,40.67185401,-73.93803485
43695678,9/2/19 0:21,NYPD,New York City Police Department,Noise - Park,Loud Talking,11219,10 AVENUE,,BROOKLYN,40.64293784,-73.99464179
43694817,9/2/19 0:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11368,104-32 46 AVENUE,CORONA,QUEENS,40.74651933,-73.85943777
43693982,9/2/19 0:21,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10032,ST NICHOLAS AVENUE,,MANHATTAN,40.83771453,-73.93999451
43698533,9/2/19 0:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11237,358 PALMETTO STREET,BROOKLYN,BROOKLYN,40.69826117,-73.91227172
43695948,9/2/19 0:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10033,71 CABRINI BOULEVARD,NEW YORK,MANHATTAN,40.85062589,-73.94049976
43697160,9/2/19 0:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11418,93-03 114 STREET,RICHMOND HILL,QUEENS,40.69353403,-73.83248202
43695598,9/2/19 0:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10466,649 EAST  229 STREET,BRONX,BRONX,40.89125017,-73.86082441
43698560,9/2/19 0:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10033,71 CABRINI BOULEVARD,NEW YORK,MANHATTAN,40.85062589,-73.94049976
43698675,9/2/19 0:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,18 EAST   31 STREET,BROOKLYN,BROOKLYN,40.65028247,-73.94854545
43697796,9/2/19 0:22,NYPD,New York City Police Department,Noise - Residential,Loud Television,11236,EAST   93 STREET,,BROOKLYN,40.64312963,-73.90541851
43699623,9/2/19 0:22,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10040,78 ELLWOOD STREET,NEW YORK,MANHATTAN,40.8612332,-73.92907348
43700695,9/2/19 0:22,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10454,EAST  134 STREET,,BRONX,40.80837826,-73.92905394
43694721,9/2/19 0:22,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11207,405 GEORGIA AVENUE,BROOKLYN,BROOKLYN,40.66665844,-73.89646724
43698951,9/2/19 0:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,235-37 131 AVENUE,ROSEDALE,QUEENS,40.67777397,-73.73252608
43698726,9/2/19 0:22,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10009,133 AVENUE D,NEW YORK,MANHATTAN,40.72437823,-73.9755357
43693810,9/2/19 0:22,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468,2260 UNIVERSITY AVENUE,BRONX,BRONX,40.8602241,-73.90720656
43699681,9/2/19 0:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10314,215 BRYSON AVENUE,STATEN ISLAND,STATEN ISLAND,40.61614886,-74.14427864
43695784,9/2/19 0:23,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10453,1730 GRAND AVENUE,BRONX,BRONX,40.84910752,-73.9135945
43700230,9/2/19 0:23,NYPD,New York City Police Department,Blocked Driveway,No Access,11368,55-10 VAN DOREN STREET,CORONA,QUEENS,40.74083816,-73.85538639
43697522,9/2/19 0:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11417,103-25 102 STREET,OZONE PARK,QUEENS,40.68301221,-73.83940946
43695719,9/2/19 0:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10468,2494 MORRIS AVENUE,BRONX,BRONX,40.86310769,-73.89935733
43693948,9/2/19 0:23,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10031,1798 AMSTERDAM AVENUE,NEW YORK,MANHATTAN,40.82787206,-73.94569085
43700831,9/2/19 0:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,130-62 236 STREET,ROSEDALE,QUEENS,40.67850283,-73.73198597
43697984,9/2/19 0:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11435,143-28 97 AVENUE,JAMAICA,QUEENS,40.69643012,-73.80809639
43698978,9/2/19 0:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11426,80-32 242 STREET,BELLEROSE,QUEENS,40.73952307,-73.72663072
43697720,9/2/19 0:24,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,11211,219 GRAND STREET,BROOKLYN,BROOKLYN,40.71380641,-73.95957412
43695566,9/2/19 0:24,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,10465,3205 LAFAYETTE AVENUE,BRONX,BRONX,40.83238738,-73.8193257
43698136,9/2/19 0:24,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11231,147 RICHARDS STREET,BROOKLYN,BROOKLYN,40.67674215,-74.01089129
43696057,9/2/19 0:24,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10027,358 WEST  127 STREET,NEW YORK,MANHATTAN,40.812219,-73.95202195
43699641,9/2/19 0:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11210,3520 AVENUE L,BROOKLYN,BROOKLYN,40.62254,-73.94094444
43696098,9/2/19 0:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,734 EAST  102 STREET,BROOKLYN,BROOKLYN,40.64716646,-73.8981155
43698544,9/2/19 0:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11428,93-39 210 PLACE,QUEENS VILLAGE,QUEENS,40.71723619,-73.75111898
43699417,9/2/19 0:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,2609 AVENUE D,BROOKLYN,BROOKLYN,40.64072945,-73.95217768
43696852,9/2/19 0:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11234,2514 RALPH AVENUE,BROOKLYN,BROOKLYN,40.61683248,-73.91697484
43700741,9/2/19 0:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,1350 EAST   99 STREET,BROOKLYN,BROOKLYN,40.63732247,-73.89084153
43695590,9/2/19 0:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11212,23 EAST   95 STREET,BROOKLYN,BROOKLYN,40.66450784,-73.92675228
43694733,9/2/19 0:25,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11213,1238 STERLING PLACE,BROOKLYN,BROOKLYN,40.67183736,-73.937696
43697774,9/2/19 0:25,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10453,GRAND AVENUE,,BRONX,40.84860826,-73.91396744
43695716,9/2/19 0:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11367,136-46 62 ROAD,FLUSHING,QUEENS,40.74079764,-73.82975773
43700601,9/2/19 0:25,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11213,259 BUFFALO AVENUE,BROOKLYN,BROOKLYN,40.67004595,-73.92542322
43698598,9/2/19 0:25,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456,1065 CLAY AVENUE,BRONX,BRONX,40.82884531,-73.91258737
43696989,9/2/19 0:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11423,100-12 197 STREET,HOLLIS,QUEENS,40.70963703,-73.76202964
43694952,9/2/19 0:26,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10034,674 ACADEMY STREET,NEW YORK,MANHATTAN,40.86679432,-73.92531104
43695918,9/2/19 0:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11372,37 AVENUE,,QUEENS,40.7503345,-73.87873162
43697546,9/2/19 0:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11221,606 KOSCIUSZKO STREET,BROOKLYN,BROOKLYN,40.6931348,-73.92947587
43696080,9/2/19 0:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,259-11 FRANCIS LEWIS BOULEVARD,ROSEDALE,QUEENS,40.65661703,-73.72780301
43697785,9/2/19 0:26,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10458,2969 BRIGGS AVENUE,BRONX,BRONX,40.87128223,-73.88552197
43694714,9/2/19 0:26,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11237,44 WILSON AVENUE,BROOKLYN,BROOKLYN,40.70277711,-73.92938633
43699966,9/2/19 0:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11210,ALBANY AVENUE,,Unspecified,,
43695959,9/2/19 0:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,1350 EAST   99 STREET,BROOKLYN,BROOKLYN,40.63732247,-73.89084153
43698522,9/2/19 0:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468,3029 SEDGWICK AVENUE,BRONX,BRONX,40.87561922,-73.90074501
43698684,9/2/19 0:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11372,88 STREET,,QUEENS,40.74822338,-73.87834207
43696102,9/2/19 0:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11413,136-11 222 STREET,SPRINGFIELD GARDENS,QUEENS,40.67556514,-73.74867518
43698681,9/2/19 0:27,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11221,655 GREENE AVENUE,BROOKLYN,BROOKLYN,40.68935994,-73.94289734
43698701,9/2/19 0:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11226,186 LENOX ROAD,BROOKLYN,BROOKLYN,40.65391874,-73.95366027
43695602,9/2/19 0:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11208,2470 PITKIN AVENUE,BROOKLYN,BROOKLYN,40.67405461,-73.88122441
43700560,9/2/19 0:28,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,347 LINCOLN ROAD,BROOKLYN,BROOKLYN,40.66152912,-73.95148875
43694144,9/2/19 0:28,NYPD,New York City Police Department,Illegal Parking,Unauthorized Bus Layover,11429,219-15 112 ROAD,QUEENS VILLAGE,QUEENS,40.70480566,-73.7377664
43693990,9/2/19 0:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11212,19 EAST   95 STREET,BROOKLYN,BROOKLYN,40.66456277,-73.92681349
43695831,9/2/19 0:28,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,11236,717 EAST   88 STREET,BROOKLYN,BROOKLYN,40.64046715,-73.90876609
43696240,9/2/19 0:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11201,170 TILLARY STREET,BROOKLYN,BROOKLYN,40.6959878,-73.98335001
43697641,9/2/19 0:28,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,10003,113 EAST   13 STREET,NEW YORK,MANHATTAN,40.73331452,-73.98934843
43693785,9/2/19 0:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,EAST  108 STREET,,BROOKLYN,40.64669795,-73.89009466
43694829,9/2/19 0:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10467,19 WEST MOSHOLU PARKWAY NORTH,BRONX,BRONX,40.8811426,-73.88421036
43695608,9/2/19 0:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10452,151 EAST  171 STREET,BRONX,BRONX,40.84023707,-73.91418788
43700704,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,1350 EAST   99 STREET,BROOKLYN,BROOKLYN,40.63732247,-73.89084153
43700510,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11211,BEDFORD AVENUE,,BROOKLYN,40.71121388,-73.96337753
43699429,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10465,3059 RANDALL AVENUE,BRONX,BRONX,40.82753413,-73.81895225
43694921,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10457,2090 WASHINGTON AVENUE,BRONX,BRONX,40.85106076,-73.89578622
43700418,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207,369 ASHFORD STREET,BROOKLYN,BROOKLYN,40.67315809,-73.88492835
43696976,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10310,247 BEMENT AVENUE,STATEN ISLAND,STATEN ISLAND,40.63619935,-74.11252545
43698700,9/2/19 0:29,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10040,68 THAYER STREET,NEW YORK,MANHATTAN,40.86380937,-73.92730283
43694892,9/2/19 0:29,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10454,127 LINCOLN AVENUE,BRONX,BRONX,40.80801887,-73.92932886
43700417,9/2/19 0:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10458,2860 GRAND CONCOURSE,BRONX,BRONX,40.87052663,-73.890343
43693843,9/2/19 0:29,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10023,178 AMSTERDAM AVENUE,NEW YORK,MANHATTAN,40.77595621,-73.98357915
43695927,9/2/19 0:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11218,1210 CORTELYOU ROAD,BROOKLYN,BROOKLYN,40.64011978,-73.96684681
43694795,9/2/19 0:30,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11105,20-30 STEINWAY STREET,ASTORIA,QUEENS,40.77578986,-73.90248607
43700408,9/2/19 0:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10463,3644 TIBBET AVENUE,BRONX,BRONX,40.88583667,-73.90276225
43694777,9/2/19 0:31,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11421,85-37 91 STREET,WOODHAVEN,QUEENS,40.69576795,-73.85443834
43696587,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10033,SOUTH PINEHURST AVENUE,,Unspecified,,
43699680,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11216,765 LINCOLN PLACE,BROOKLYN,BROOKLYN,40.67080365,-73.95130537
43696720,9/2/19 0:31,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10034,674 ACADEMY STREET,NEW YORK,MANHATTAN,40.86679432,-73.92531104
43699583,9/2/19 0:31,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10463,3121 SEDGWICK AVENUE,BRONX,BRONX,40.87710264,-73.89906856
43699418,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10454,CYPRESS AVENUE,,BRONX,40.80555781,-73.91452156
43698521,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10458,2356 GRAND CONCOURSE,BRONX,BRONX,40.85889158,-73.89907451
43694993,9/2/19 0:31,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,947 MONTGOMERY STREET,BROOKLYN,BROOKLYN,40.66444593,-73.93326213
43700420,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,149 AVENUE,,QUEENS,40.65293248,-73.73203824
43694163,9/2/19 0:31,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11210,3706 AVENUE L,BROOKLYN,BROOKLYN,40.62273669,-73.93915393
43695972,9/2/19 0:32,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,10128,413 EAST   88 STREET,NEW YORK,MANHATTAN,40.77796572,-73.94788352
43696046,9/2/19 0:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11205,105 CARLTON AVENUE,BROOKLYN,BROOKLYN,40.69458056,-73.97318821
43699354,9/2/19 0:32,NYPD,New York City Police Department,Blocked Driveway,Partial Access,10314,59 REGIS DRIVE,STATEN ISLAND,STATEN ISLAND,40.61942124,-74.1564248
43700378,9/2/19 0:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11203,783 LENOX ROAD,BROOKLYN,BROOKLYN,40.6553509,-73.93061505
43700507,9/2/19 0:32,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10458,2969 BRIGGS AVENUE,BRONX,BRONX,40.87128223,-73.88552197
43697692,9/2/19 0:32,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11249,96 WYTHE AVENUE,BROOKLYN,BROOKLYN,40.72148855,-73.95833205
43697052,9/2/19 0:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11210,3706 AVENUE L,BROOKLYN,BROOKLYN,40.62273669,-73.93915393
43698855,9/2/19 0:32,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10039,211 WEST  146 STREET,NEW YORK,MANHATTAN,40.82260999,-73.93927829
43696920,9/2/19 0:32,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,11237,257 STOCKHOLM STREET,BROOKLYN,BROOKLYN,40.70164335,-73.92069215
43698458,9/2/19 0:32,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11234,6409 AVENUE T,BROOKLYN,BROOKLYN,40.61812315,-73.9140736
43698643,9/2/19 0:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11213,KINGSTON AVENUE,,BROOKLYN,40.67296764,-73.94185871
43695707,9/2/19 0:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11226,656 ROGERS AVENUE,BROOKLYN,BROOKLYN,40.65554064,-73.9530032
43698557,9/2/19 0:32,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11238,DEAN STREET,,Unspecified,,
43697189,9/2/19 0:32,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10128,537 EAST   87 STREET,NEW YORK,MANHATTAN,40.77620532,-73.945668
43694019,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10462,2279 ELLIS AVENUE,BRONX,BRONX,40.83294612,-73.84904296
43698508,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10459,1066 HALL PLACE,BRONX,BRONX,40.8252319,-73.89758993
43700309,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10466,4510 MURDOCK AVENUE,BRONX,BRONX,40.90233182,-73.84467467
43695702,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11236,1341 EAST   89 STREET,BROOKLYN,BROOKLYN,40.63247957,-73.89864592
43695884,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11368,105-38 OTIS AVENUE,CORONA,QUEENS,40.73935796,-73.85477254
43696509,9/2/19 0:33,NYPD,New York City Police Department,Blocked Driveway,No Access,11365,67-02 198 STREET,FRESH MEADOWS,QUEENS,40.73919595,-73.77597229
43697635,9/2/19 0:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11208,209 ATKINS AVENUE,BROOKLYN,BROOKLYN,40.67384899,-73.87881661
43693844,9/2/19 0:34,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10468,PAUL AVENUE,,BRONX,40.87697601,-73.88965978
43698638,9/2/19 0:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10472,1118 BOYNTON AVENUE,BRONX,BRONX,40.82665081,-73.87775785
43693993,9/2/19 0:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11385,1623 NORMAN STREET,RIDGEWOOD,QUEENS,40.69572276,-73.90264284
43700370,9/2/19 0:34,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10457,1549 SELWYN AVENUE,BRONX,BRONX,40.84196894,-73.9105209
43698361,9/2/19 0:34,NYPD,New York City Police Department,Blocked Driveway,No Access,11422,138-56 234 STREET,ROSEDALE,QUEENS,40.66864225,-73.73979027
43693954,9/2/19 0:34,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11370,31-48 84 STREET,EAST ELMHURST,QUEENS,40.75866206,-73.88405149
43695606,9/2/19 0:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11419,95 AVENUE,,QUEENS,40.69108258,-73.83222855
43694722,9/2/19 0:34,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,1240 STERLING PLACE,BROOKLYN,BROOKLYN,40.67183458,-73.93764554
43694318,9/2/19 0:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11435,97-11 ALLENDALE STREET,JAMAICA,QUEENS,40.69621881,-73.80811863
43698782,9/2/19 0:35,DOT,Department of Transportation,Street Sign - Damaged,Bus Stop,11413,MERRICK BOULEVARD,,QUEENS,40.67948147,-73.75740341
43698485,9/2/19 0:35,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11233,81 HULL STREET,BROOKLYN,BROOKLYN,40.67914542,-73.91437354
43695693,9/2/19 0:35,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11214,8826 24 AVENUE,BROOKLYN,BROOKLYN,40.59479965,-73.99405153
